t; x; y; theta
46485500.769000; 0.00; 0.00; 165.09
46500094.321000; 0.00; 0.00; 165.09
46515186.612000; 0.00; 0.00; 165.09
46532837.417001; 0.00; 0.00; 165.09
46547503.612000; 0.00; 0.00; 165.09
46564878.219001; 0.00; 0.00; 165.09
46579147.783000; 0.00; 0.00; 165.09
46596349.326001; 0.00; 0.00; 165.09
46611378.628000; 0.00; 0.00; 165.09
46628863.713000; 0.00; 0.00; 165.09
46643223.404000; 0.00; 0.00; 165.09
46660653.102000; 0.00; 0.00; 165.09
46675097.138000; 0.00; 0.00; 165.09
46692476.390001; 0.00; 0.00; 165.09
46707528.605000; 0.00; 0.00; 165.09
46725082.000000; 0.00; 0.00; 165.09
46739297.731000; 0.00; 0.00; 165.09
46757006.644001; 0.00; 0.00; 165.09
46771543.003000; 0.00; 0.00; 165.09
46789420.054001; 0.00; 0.00; 165.09
46803594.512000; 0.00; 0.00; 165.09
46818731.250001; 0.00; 0.00; 165.09
46836543.475000; 0.00; 0.00; 165.09
46850996.029000; 0.00; 0.00; 165.09
46868837.308001; 0.00; 0.00; 165.09
46883225.838000; 0.00; 0.00; 165.09
46901308.891001; 0.00; 0.00; 165.09
46915353.951000; 0.00; 0.00; 165.09
46933239.938001; 0.00; 0.00; 165.09
46947763.087001; 0.00; 0.00; 165.09
46962976.112000; 0.00; 0.00; 165.09
46980881.336999; 0.00; 0.00; 165.09
46995533.186001; 0.00; 0.00; 165.09
47013349.006000; 0.00; 0.00; 165.09
47027811.424000; 0.00; 0.00; 165.09
47042962.900001; 0.00; 0.00; 165.09
47060365.255000; 0.00; 0.00; 165.09
47075451.595000; 0.00; 0.00; 165.09
47092926.036000; 0.00; 0.00; 165.09
47107411.670000; 0.00; 0.00; 165.09
47124957.721001; 0.00; 0.00; 165.09
47139394.428000; 0.00; 0.00; 165.09
47154820.703000; 0.00; 0.00; 165.09
47172719.494999; 0.00; 0.00; 165.09
47187199.919000; 0.00; 0.00; 165.09
47204998.573000; 0.00; 0.00; 165.09
47219482.107000; 0.00; 0.00; 165.09
