time; right; left
215221316.20999908;0;0
216213068.38599968;0;0
217220177.78099823;0;0
218212774.6119976;0;0
219219765.27699852;0;0
220211102.99299812;0;0
221219100.8259983;19;-19
222211489.73599815;0;0
223219267.54099846;0;0
224212746.93099976;0;0
225218715.82999802;0;0
