t; x; y; theta
10819212.528000; 0.00; 0.00; 23.39
10836148.751001; 0.00; 0.00; 24.92
10853092.450001; 0.00; 0.00; 26.44
10867023.351000; 0.00; 0.00; 27.69
10884005.371000; 0.00; 0.00; 29.22
10898596.174000; 0.00; 0.00; 30.53
10915519.035002; 0.00; 0.00; 32.05
10932674.771000; 0.00; 0.00; 33.59
10946746.617001; 0.00; 0.00; 34.86
10963741.898001; 0.00; 0.00; 36.39
10978528.316000; 0.00; 0.00; 37.72
10995561.594999; 0.00; 0.00; 39.25
11012678.365002; 0.00; 0.00; 40.79
11026531.229000; 0.00; 0.00; 42.04
11043592.652000; 0.00; 0.00; 43.57
11060612.135000; 0.00; 0.00; 45.10
11075204.050001; 0.00; 0.00; 46.41
11092194.970001; 0.00; 0.00; 47.94
11106485.103001; 0.00; 0.00; 49.23
11123552.701000; 0.00; 0.00; 50.76
11140589.830000; 0.00; 0.00; 52.29
11154885.990999; 0.00; 0.00; 53.58
11171910.511000; 0.00; 0.00; 55.11
11188933.048000; 0.00; 0.00; 56.64
11202795.630001; 0.00; 0.00; 57.89
11219812.976999; 0.00; 0.00; 59.42
11234658.643002; 0.00; 0.00; 60.75
11251629.862999; 0.00; 0.00; 62.28
11268611.966999; 0.00; 0.00; 63.80
11283186.270000; 0.00; 0.00; 65.12
11300237.842001; 0.00; 0.00; 66.65
11314598.422001; 0.00; 0.00; 67.94
11331615.040001; 0.00; 0.00; 69.47
11348611.683001; 0.00; 0.00; 71.00
11363243.599001; 0.00; 0.00; 72.31
11380317.087002; 0.00; 0.00; 73.85
11394965.033001; 0.00; 0.00; 75.17
11412399.299000; 0.00; 0.00; 76.30
11427344.542000; 0.00; 0.00; 76.53
11444352.078001; 0.00; 0.00; 76.78
11461351.068001; 0.00; 0.00; 77.03
11475214.909000; 0.00; 0.00; 77.24
11492214.527000; 0.00; 0.00; 77.49
11509259.800001; 0.00; 0.00; 77.74
11523294.067001; 0.00; 0.00; 77.95
11540323.136002; 0.00; 0.00; 78.20
11555067.434999; 0.00; 0.00; 78.42
11572049.579000; 0.00; 0.00; 78.68
11586873.274000; 0.00; 0.00; 78.89
11603924.242001; 0.00; 0.00; 79.15
11618891.598000; 0.00; 0.00; 79.37
11635770.090000; 0.00; 0.00; 79.62
11652679.469999; 0.00; 0.00; 79.87
11667093.162001; 0.00; 0.00; 80.09
11684002.848000; 0.00; 0.00; 80.34
11698537.524000; 0.00; 0.00; 80.55
11715459.514999; 0.00; 0.00; 80.80
11732385.149000; 0.00; 0.00; 81.06
11746506.699001; 0.00; 0.00; 81.27
11763383.545000; 0.00; 0.00; 81.52
11780291.181002; 0.00; 0.00; 81.77
11794481.195000; 0.00; 0.00; 81.98
11811559.112000; 0.00; 0.00; 82.23
11828625.578001; 0.00; 0.00; 82.48
11843487.211000; 0.00; 0.00; 82.71
11860557.589001; 0.00; 0.00; 82.96
11874770.801001; 0.00; 0.00; 83.17
11891834.253002; 0.00; 0.00; 83.42
11906391.882999; 0.00; 0.00; 83.64
11923445.676001; 0.00; 0.00; 83.89
11940554.941000; 0.00; 0.00; 84.15
11954776.739000; 0.00; 0.00; 84.36
11971806.760000; 0.00; 0.00; 84.61
11986537.705000; 0.00; 0.00; 84.83
12003545.278002; 0.00; 0.00; 85.08
12020562.323002; 0.00; 0.00; 85.34
12034822.254999; 0.00; 0.00; 85.55
12051917.393000; 0.00; 0.00; 85.80
12068981.802000; 0.00; 0.00; 86.05
12082854.968000; 0.00; 0.00; 86.26
12099901.296000; 0.00; 0.00; 86.51
12116984.965002; 0.00; 0.00; 86.77
12131316.164001; 0.00; 0.00; 86.98
12146673.200001; 0.00; 0.00; 87.21
12163825.482000; 0.00; 0.00; 87.46
12180892.009001; 0.00; 0.00; 87.72
12194690.326002; 0.00; 0.00; 87.92
12211664.694000; 0.00; 0.00; 88.17
12226542.127001; 0.00; 0.00; 88.39
12243483.409000; 0.00; 0.00; 88.65
12260425.598000; 0.00; 0.00; 88.90
12274338.850000; 0.00; 0.00; 89.10
12291299.418001; 0.00; 0.00; 89.36
12308228.222000; 0.00; 0.00; 89.61
12325140.145000; 0.00; 0.00; 89.86
12339245.258001; 0.00; 0.00; 90.07
12356172.638000; 0.00; 0.00; 90.32
12373047.948999; 0.00; 0.00; 90.57
12386804.192001; 0.00; 0.00; 90.77
12403723.216002; 0.00; 0.00; 91.03
12420615.145000; 0.00; 0.00; 91.04
12434695.083000; 0.00; 0.00; 91.03
12451725.584000; 0.00; 0.00; 91.02
12468759.827002; 0.00; 0.00; 91.01
12482917.097000; 0.00; 0.00; 90.99
12499920.195999; 0.00; 0.00; 90.98
12517015.454000; 0.00; 0.00; 90.97
12530867.902000; 0.00; 0.00; 90.95
12547846.299999; 0.00; 0.00; 90.94
12562376.520000; 0.00; 0.00; 90.93
12579477.124001; 0.00; 0.00; 90.91
12596771.061001; 0.00; 0.00; 90.90
12610562.134001; 0.00; 0.00; 90.89
12627521.092001; 0.00; 0.00; 90.87
12644551.731001; 0.00; 0.00; 90.86
12658481.896999; 0.00; 0.00; 90.85
12675692.171000; 0.00; 0.00; 90.83
12690563.278999; 0.00; 0.00; 90.82
12707634.358999; 0.00; 0.00; 90.81
12724827.682001; 0.00; 0.00; 90.79
12739355.358000; 0.00; 0.00; 90.78
12756306.386000; 0.00; 0.00; 90.77
12770885.490999; 0.00; 0.00; 90.76
12787820.941000; 0.00; 0.00; 90.74
12802651.605001; 0.00; 0.00; 90.73
12819673.206001; 0.00; 0.00; 90.72
12836709.686001; 0.00; 0.00; 90.70
12850666.280001; 0.00; 0.00; 90.69
12867709.063000; 0.00; 0.00; 90.68
12884737.302999; 0.00; 0.00; 90.66
12898606.313002; 0.00; 0.00; 90.65
12915623.886002; 0.00; 0.00; 90.64
12932596.477001; 0.00; 0.00; 90.62
12947238.257000; 0.00; 0.00; 90.61
12964257.917999; 0.00; 0.00; 90.60
12979066.134001; 0.00; 0.00; 90.58
12996117.866001; 0.00; 0.00; 90.57
13013132.914000; 0.00; 0.00; 90.56
13026966.430000; 0.00; 0.00; 90.54
13043952.158001; 0.00; 0.00; 90.53
13058690.633001; 0.00; 0.00; 90.52
13075739.143999; 0.00; 0.00; 90.50
13092751.118000; 0.00; 0.00; 90.49
13106989.900999; 0.00; 0.00; 90.48
13124004.496000; 0.00; 0.00; 90.46
13138759.066000; 0.00; 0.00; 90.45
13155796.752001; 0.00; 0.00; 90.44
13170469.106001; 0.00; 0.00; 90.43
13187496.845999; 0.00; 0.00; 90.41
13204519.431002; 0.00; 0.00; 90.40
13219142.806002; 0.00; 0.00; 90.39
13236209.136002; 0.00; 0.00; 90.37
13251036.927000; 0.00; 0.00; 90.36
13268071.872000; 0.00; 0.00; 90.35
13282800.083002; 0.00; 0.00; 90.33
13299903.125000; 0.00; 0.00; 90.32
13314551.086000; 0.00; 0.00; 90.31
13331537.932001; 0.00; 0.00; 90.29
13348573.048000; 0.00; 0.00; 90.28
13363209.681999; 0.00; 0.00; 90.27
13380259.078001; 0.00; 0.00; 90.25
13394694.264002; 0.00; 0.00; 90.24
13411678.146000; 0.00; 0.00; 90.23
13428702.131001; 0.00; 0.00; 90.23
13443398.733999; 0.00; 0.00; 90.23
13460442.540001; 0.00; 0.00; 90.23
13474734.664000; 0.00; 0.00; 90.23
13491789.491001; 0.00; 0.00; 90.23
13508828.628000; 0.00; 0.00; 90.23
13522646.007000; 0.00; 0.00; 90.23
13539700.162001; 0.00; 0.00; 90.23
13556719.487000; 0.00; 0.00; 90.23
13571334.215000; 0.00; 0.00; 90.23
13588471.779001; 0.00; 0.00; 90.23
13603147.785999; 0.00; 0.00; 90.23
13620161.980999; 0.00; 0.00; 90.23
13634886.024002; 0.00; 0.00; 90.23
13651962.737000; 0.00; 0.00; 90.23
13666825.424999; 0.00; 0.00; 90.23
13683815.796001; 0.00; 0.00; 90.23
13698617.812000; 0.00; 0.00; 90.23
13715623.377001; 0.00; 0.00; 90.23
13732599.984001; 0.00; 0.00; 90.23
13746488.119001; 0.00; 0.00; 90.23
13763492.877001; 0.00; 0.00; 90.23
13780495.939001; 0.00; 0.00; 90.23
13795352.668999; 0.00; 0.00; 90.23
13812371.011999; 0.00; 0.00; 90.23
13829418.291000; 0.00; 0.00; 90.23
13843342.573000; 0.00; 0.00; 90.23
13860389.302000; 0.00; 0.00; 90.23
13875138.827999; 0.00; 0.00; 90.23
13892262.433001; 0.00; 0.00; 90.23
13909293.718000; 0.00; 0.00; 90.23
13923385.631001; 0.00; 0.00; 90.23
13940459.027000; 0.00; 0.00; 90.23
13955035.330000; 0.00; 0.00; 90.23
13972073.051001; 0.00; 0.00; 90.23
13989104.627001; 0.00; 0.00; 90.23
14003122.736002; 0.00; 0.00; 90.23
14020246.844000; 0.00; 0.00; 90.23
14037282.814001; 0.00; 0.00; 90.23
14051259.049000; 0.00; 0.00; 90.23
14068346.607000; 0.00; 0.00; 90.23
14083229.174000; 0.00; 0.00; 90.23
14100308.349001; 0.00; 0.00; 90.23
14115161.659000; 0.00; 0.00; 90.23
14132190.734001; 0.00; 0.00; 90.23
14146872.201000; 0.00; 0.00; 90.23
14163924.981001; 0.00; 0.00; 90.23
14178825.581001; 0.00; 0.00; 90.23
14195854.061001; 0.00; 0.00; 90.23
14210470.659000; 0.00; 0.00; 90.23
14227505.836000; 0.00; 0.00; 90.23
14244659.506001; 0.00; 0.00; 90.23
14259290.872000; 0.00; 0.00; 90.23
14276311.816999; 0.00; 0.00; 90.23
14291242.051001; 0.00; 0.00; 90.23
14308350.996000; 0.00; 0.00; 90.23
14322975.650000; 0.00; 0.00; 90.23
14340027.541000; 0.00; 0.00; 90.23
14354825.755001; 0.00; 0.00; 90.23
14371873.143000; 0.00; 0.00; 90.23
14386720.289001; 0.00; 0.00; 90.23
14403745.718000; 0.00; 0.00; 90.23
14419767.524000; 0.00; 0.00; 90.23
14436995.863001; 0.00; 0.00; 90.23
14451047.467001; 0.00; 0.00; 90.23
14468076.250999; 0.00; 0.00; 90.23
14482944.378000; 0.00; 0.00; 90.23
14500011.744001; 0.00; 0.00; 90.23
14514635.887001; 0.00; 0.00; 90.23
14531682.415001; 0.00; 0.00; 90.23
14548691.197001; 0.00; 0.00; 90.23
14562505.993000; 0.00; 0.00; 90.23
14579452.810001; 0.00; 0.00; 90.23
14596496.637001; 0.00; 0.00; 90.23
14610558.098000; 0.00; 0.00; 90.23
14627551.073999; 0.00; 0.00; 90.23
14644555.226999; 0.00; 0.00; 90.23
14658489.658001; 0.00; 0.00; 90.23
14675447.675001; 0.00; 0.00; 90.23
14692467.743000; 0.00; 0.00; 90.23
14707181.147001; 0.00; 0.00; 90.23
14724348.348999; 0.00; 0.00; 90.23
14741377.914000; 0.00; 0.00; 90.23
14755226.559000; 0.00; 0.00; 90.23
14772237.476999; 0.00; 0.00; 90.23
14786532.604000; 0.00; 0.00; 90.23
14803532.208002; 0.00; 0.00; 90.23
14820546.118000; 0.00; 0.00; 90.23
14835143.767000; 0.00; 0.00; 90.23
14852219.313999; 0.00; 0.00; 90.23
14869360.155001; 0.00; 0.00; 90.23
14883304.435999; 0.00; 0.00; 90.23
14900296.200001; 0.00; 0.00; 90.23
14917310.273001; 0.00; 0.00; 90.23
14931217.577002; 0.00; 0.00; 90.23
14948223.876001; 0.00; 0.00; 90.23
14965280.421000; 0.00; 0.00; 90.23
14979143.155001; 0.00; 0.00; 90.23
14996220.860001; 0.00; 0.00; 90.23
15011068.622002; 0.00; 0.00; 90.23
15028104.434000; 0.00; 0.00; 90.23
15042662.160000; 0.00; 0.00; 90.23
15059727.468000; 0.00; 0.00; 90.23
15076758.944000; 0.00; 0.00; 90.23
15090774.791000; 0.00; 0.00; 90.23
15108049.321001; 0.00; 0.00; 90.23
15122692.675001; 0.00; 0.00; 90.23
15139748.872999; 0.00; 0.00; 90.23
15156754.692001; 0.00; 0.00; 90.23
15170653.435001; 0.00; 0.00; 90.23
15187672.039001; 0.00; 0.00; 90.23
15204710.795000; 0.00; 0.00; 90.23
15218784.976002; 0.00; 0.00; 90.23
15235814.073999; 0.00; 0.00; 90.23
15250537.236000; 0.00; 0.00; 90.23
15267650.666000; 0.00; 0.00; 90.23
15282550.487000; 0.00; 0.00; 90.23
15299616.108000; 0.00; 0.00; 90.23
15316708.313999; 0.00; 0.00; 90.23
15331274.457001; 0.00; 0.00; 90.23
15348258.421001; 0.00; 0.00; 90.23
15362928.228001; 0.00; 0.00; 90.23
15379997.174000; 0.00; 0.00; 90.23
15394539.149000; 0.00; 0.00; 90.23
15411542.472000; 0.00; 0.00; 90.23
15428542.492001; 0.00; 0.00; 90.23
15443447.346001; 0.00; 0.00; 90.23
15460448.929001; 0.00; 0.00; 90.23
15475229.712002; 0.00; 0.00; 90.23
15492201.461000; 0.00; 0.00; 90.23
15509157.674999; 0.00; 0.00; 90.23
15522987.947001; 0.00; 0.00; 90.23
15540067.150999; 0.00; 0.00; 90.23
15554452.794001; 0.00; 0.00; 90.23
15571522.043001; 0.00; 0.00; 90.23
15588559.021999; 0.00; 0.00; 90.23
15603255.235001; 0.00; 0.00; 90.23
15620261.336000; 0.00; 0.00; 90.23
15634810.730000; 0.00; 0.00; 90.23
15651791.502001; 0.00; 0.00; 90.23
15668766.063002; 0.00; 0.00; 90.23
15682572.814001; 0.00; 0.00; 90.23
15699566.748001; 0.00; 0.00; 90.23
