t; x; y; theta
947944091.138000; 0.00; 0.00; 0.00
947961105.047001; 0.00; 0.00; 0.00
947974958.995998; 0.00; 0.00; 0.00
947991963.400002; 0.00; 0.00; 0.00
948008993.667000; 0.00; 0.00; 0.00
948023562.902000; 0.00; 0.00; 0.00
948040611.713001; 0.00; 0.00; 0.00
948057646.513000; 0.00; 0.00; 0.00
948071503.725998; 0.00; 0.00; 0.00
948088489.863003; 0.00; 0.00; 0.00
948103219.877998; 0.00; 0.00; 0.00
948120304.803997; 0.00; 0.00; 0.00
948137397.533001; 0.00; 0.00; 0.00
948151221.551998; 0.00; 0.00; 0.00
948168262.083000; 0.00; 0.00; 0.00
948183136.270000; 0.00; 0.00; 0.00
948200146.690002; 0.00; 0.00; 0.00
948214874.244003; 0.00; 0.00; 0.00
948231836.969002; 0.00; 0.00; 0.00
948248822.139000; 0.00; 0.00; 0.00
948263663.841999; 0.00; 0.00; 0.00
948280631.808002; 0.00; 0.00; 0.00
948295380.780003; 0.00; 0.00; 0.00
948312364.178001; 0.00; 0.00; 0.00
948326858.917004; 0.00; 0.00; 0.00
948343814.042999; 0.00; 0.00; 0.00
948360768.532001; 0.00; 0.00; 0.00
948375468.976002; 0.00; 0.00; 0.00
948392430.549004; 0.00; 0.00; 0.00
948407024.902004; 0.00; 0.00; 0.00
948424115.966000; 0.00; 0.00; 0.00
948441098.382999; 0.00; 0.00; 0.00
948454866.779999; 0.00; 0.00; 0.00
948471815.849003; 0.00; 0.00; 0.00
948488752.195999; 0.00; 0.00; 0.00
948503244.525002; 0.00; 0.00; 0.00
948520190.341000; 0.00; 0.00; 0.00
948537091.971001; 0.00; 0.00; 0.00
948551162.286003; 0.00; 0.00; 0.00
948568098.949001; 0.00; 0.00; 0.00
948585040.544003; 0.00; 0.00; 0.00
948599267.757000; 0.00; 0.00; 0.00
948616197.799000; 0.00; 0.00; 0.00
948633099.806004; 0.00; 0.00; 0.00
948647349.273998; 0.00; 0.00; 0.00
948664310.125000; 0.00; 0.00; 0.00
948680434.416000; 0.00; 0.00; 0.00
948694969.826000; 0.00; 0.00; 0.00
948712142.774002; 0.00; 0.00; 0.00
948729124.452000; 0.00; 0.00; 0.00
948743046.631001; 0.00; 0.00; 0.00
948760014.835003; 0.00; 0.00; 0.00
948776944.947002; 0.00; 0.00; 0.00
948791366.485001; 0.00; 0.00; 0.00
948808269.201000; 0.00; 0.00; 0.00
948822868.636002; 0.00; 0.00; 0.00
948839816.110001; 0.00; 0.00; 0.00
948856704.500999; 0.00; 0.00; 0.00
948871140.570999; 0.00; 0.00; 0.00
948888083.658001; 0.00; 0.00; 0.00
948905020.545002; 0.00; 0.00; 0.00
948919678.637001; 0.00; 0.00; 0.00
948936768.156002; 0.00; 0.00; 0.00
948951070.544998; 0.00; 0.00; 0.00
948968014.791000; 0.00; 0.00; 0.00
948984969.902000; 0.00; 0.00; 0.00
948999238.095001; 0.00; 0.00; 0.00
949016178.939999; 0.00; 0.00; 0.00
949033080.276001; 0.00; 0.00; 0.00
949047822.665001; 0.00; 0.00; 0.00
949065015.558998; 0.00; 0.00; 0.00
949079477.785000; 0.00; 0.00; 0.00
949096455.494003; 0.00; 0.00; 0.00
949113456.206001; 0.00; 0.00; 0.00
949127230.473000; 0.00; 0.00; 0.00
949144226.363998; 0.00; 0.00; 0.00
949161283.208000; 0.00; 0.00; 0.00
949175156.686001; 0.00; 0.00; 0.00
949192210.202003; 0.00; 0.00; 0.00
949209255.578003; 0.00; 0.00; 0.00
949223133.108997; 0.00; 0.00; 0.00
949240173.314003; 0.00; 0.00; 0.00
949254864.785999; 0.00; 0.00; 0.00
949271890.887001; 0.00; 0.00; 0.00
949289150.167000; 0.00; 0.00; 0.00
949303766.222000; 0.00; 0.00; 0.00
949320813.388000; 0.00; 0.00; 0.00
949337809.855000; 0.00; 0.00; 0.00
949351848.184002; 0.00; 0.00; 0.00
949368858.111000; 0.00; 0.00; 0.00
949385844.945999; 0.00; 0.00; 0.00
949399663.012001; 0.00; 0.00; 0.00
949416661.535004; 0.00; 0.00; 0.00
949431520.395000; 0.00; 0.00; 0.00
949448435.237999; 0.00; 0.00; 0.00
949462974.005001; 0.00; 0.00; 0.00
949479897.910000; 0.00; 0.00; 0.00
949496843.439003; 0.00; 0.00; 0.00
949511164.827000; 0.00; 0.00; 0.00
949528133.026001; 0.00; 0.00; 0.00
949545060.648998; 0.00; 0.00; 0.00
949559296.278000; 0.00; 0.00; 0.00
949576227.611000; 0.00; 0.00; 0.00
949593347.668999; -0.00; 0.00; 0.00
949607162.077000; -0.01; 0.00; 0.00
949624130.282001; -0.01; 0.00; 0.00
949641072.073002; -0.02; 0.00; 0.00
949655643.520000; -0.02; 0.00; 0.00
949672602.375999; -0.02; 0.00; 0.00
949688732.217999; -0.03; 0.00; 0.00
949705683.648003; -0.03; 0.00; 0.00
949719429.000999; -0.04; 0.00; 0.00
949736405.467003; -0.04; 0.00; 0.00
949753307.321003; -0.04; 0.00; 0.00
949767067.667000; -0.05; 0.00; 0.00
949783988.097000; -0.05; 0.00; 0.00
949800927.736000; -0.06; 0.00; 0.00
949814924.910000; -0.06; 0.00; 0.00
949832337.764000; -0.07; 0.00; 0.00
949847022.687000; -0.07; 0.00; 0.00
949864010.244003; -0.07; 0.00; 0.00
949881017.198997; -0.08; 0.00; 0.00
949895765.910000; -0.08; 0.00; 0.00
949912934.902000; -0.09; 0.00; 0.00
949927843.661003; -0.09; 0.00; 0.00
949944885.957001; -0.10; 0.00; 0.00
949958984.928001; -0.10; 0.00; 0.00
949975899.982002; -0.10; 0.00; 0.00
949992815.579998; -0.11; 0.00; 0.00
950007443.468002; -0.11; 0.00; 0.00
950024376.653004; -0.12; 0.00; 0.00
950041302.167000; -0.12; 0.00; 0.00
950055045.458000; -0.12; 0.00; 0.00
950071986.029999; -0.13; 0.00; 0.00
950088895.848000; -0.13; 0.00; 0.00
950103481.955002; -0.14; 0.00; 0.00
950120408.976002; -0.14; 0.00; 0.00
950135003.119999; -0.15; 0.00; 0.00
950152212.026001; -0.15; 0.00; 0.00
950171501.702000; -0.16; 0.00; 0.00
950185392.404999; -0.16; 0.00; 0.00
950199718.074001; -0.16; 0.00; 0.00
950216788.577000; -0.17; 0.00; 0.00
950231145.386002; -0.17; 0.00; 0.00
950248027.019001; -0.18; 0.00; 0.00
950264963.326000; -0.18; 0.00; 0.00
950279355.774998; -0.18; 0.00; 0.00
950296261.180000; -0.19; 0.00; 0.00
950313235.487000; -0.19; 0.00; 0.00
950327832.556999; -0.20; 0.00; 0.00
950344770.157997; -0.20; 0.00; 0.00
950359013.805000; -0.20; 0.00; 0.00
950375971.142002; -0.21; 0.00; 0.00
950393208.514004; -0.21; 0.00; 0.00
950407767.121002; -0.22; 0.00; 0.00
950424714.284000; -0.22; 0.00; 0.00
950439115.414001; -0.23; 0.00; 0.00
950456038.048000; -0.23; 0.00; 0.00
950473305.779003; -0.23; 0.00; 0.00
950487336.124001; -0.24; 0.00; 0.00
950504335.166000; -0.24; 0.00; 0.00
950519193.516003; -0.25; 0.00; 0.00
950536200.833000; -0.25; 0.00; 0.00
950553198.251003; -0.26; 0.00; 0.00
950567115.834000; -0.26; 0.00; 0.00
950584115.181999; -0.26; 0.00; 0.00
950601134.211002; -0.27; 0.00; 0.00
950615262.292000; -0.27; 0.00; 0.00
950632257.802998; -0.28; 0.00; 0.00
950649269.561001; -0.28; 0.00; 0.00
950663124.803001; -0.28; 0.00; 0.00
950679241.948997; -0.29; 0.00; 0.00
950696477.275002; -0.29; 0.00; 0.00
950711043.234001; -0.30; 0.00; 0.00
950727992.825001; -0.30; 0.00; 0.00
950745019.406002; -0.31; 0.00; 0.00
950759482.716000; -0.31; 0.00; 0.00
950776502.645000; -0.31; 0.00; 0.00
950793511.931999; -0.32; 0.00; 0.00
950807320.998001; -0.32; 0.00; 0.00
950824283.131001; -0.33; 0.00; 0.00
950839199.239002; -0.33; 0.00; 0.00
950856213.650997; -0.34; 0.00; 0.00
950870772.033001; -0.34; 0.00; 0.00
950887792.959000; -0.34; 0.00; 0.00
950904759.124001; -0.35; 0.00; 0.00
950919613.474998; -0.35; 0.00; 0.00
950936660.848000; -0.36; 0.00; 0.00
950951463.997002; -0.36; 0.00; 0.00
950968442.823002; -0.37; 0.00; 0.00
950985465.143002; -0.37; 0.00; 0.00
950999281.024002; -0.37; 0.00; 0.00
951016279.693001; -0.38; 0.00; 0.00
951031262.532997; -0.38; 0.00; 0.00
951048433.531002; -0.39; 0.00; 0.00
951062939.152000; -0.39; 0.00; 0.00
951079861.841999; -0.39; 0.00; 0.00
951096770.204002; -0.40; 0.00; 0.00
951111039.047001; -0.40; 0.00; 0.00
951128042.263000; -0.41; 0.00; 0.00
951145019.975002; -0.41; 0.00; 0.00
951159394.504002; -0.42; 0.00; 0.00
951176624.806999; -0.42; 0.00; 0.00
951191634.151001; -0.42; 0.00; 0.00
951208778.272999; -0.43; 0.00; 0.00
951223616.573002; -0.43; 0.00; 0.00
951240685.181999; -0.44; 0.00; 0.00
951255365.533001; -0.44; 0.00; 0.00
951272400.666000; -0.45; 0.00; 0.00
951287011.028000; -0.45; 0.00; 0.00
951304067.092999; -0.45; 0.00; 0.00
951321074.986000; -0.46; 0.00; 0.00
951335144.042999; -0.46; 0.00; 0.00
951352122.473000; -0.47; 0.00; 0.00
951369042.563000; -0.47; 0.00; 0.00
951382910.584000; -0.47; 0.00; 0.00
951399886.242001; -0.48; 0.00; 0.00
951416827.891003; -0.48; 0.00; 0.00
951430965.272999; -0.49; 0.00; 0.00
951447989.709999; -0.49; 0.00; 0.00
951465053.487000; -0.50; 0.00; 0.00
951478890.682003; -0.50; 0.00; 0.00
951495895.542999; -0.50; 0.00; 0.00
951512909.424004; -0.51; 0.00; 0.00
951527792.368004; -0.51; 0.00; 0.00
951544844.309002; -0.52; 0.00; 0.00
951558941.471001; -0.52; 0.00; 0.00
951575945.761997; -0.53; 0.00; 0.00
951593342.014000; -0.53; 0.00; 0.00
951607176.440002; -0.53; 0.00; 0.00
951624279.215004; -0.54; 0.00; 0.00
951641335.204002; -0.54; 0.00; 0.00
951655177.932003; -0.55; 0.00; 0.00
951672310.681000; -0.55; 0.00; 0.00
951688523.040001; -0.56; 0.00; 0.00
951705550.588001; -0.56; 0.00; 0.00
951719589.158001; -0.56; 0.00; 0.00
951736654.753002; -0.57; 0.00; 0.00
951751549.917004; -0.57; 0.00; 0.00
951768499.060001; -0.58; 0.00; 0.00
951783140.867001; -0.58; 0.00; 0.00
951800103.914001; -0.58; 0.00; 0.00
951814841.535000; -0.59; 0.00; 0.00
951831761.525002; -0.59; 0.00; 0.00
951848670.695000; -0.60; 0.00; 0.00
951863368.848999; -0.60; 0.00; 0.00
951880307.047001; -0.61; 0.00; 0.00
951894928.183002; -0.61; 0.00; 0.00
951911872.351002; -0.61; 0.00; 0.00
951928824.535000; -0.62; 0.00; 0.00
951943455.872002; -0.62; 0.00; 0.00
951960382.278000; -0.63; 0.00; 0.00
951975097.022999; -0.63; 0.00; 0.00
951992237.856003; -0.63; 0.00; 0.00
952006939.851002; -0.64; 0.00; 0.00
952023850.910000; -0.64; 0.00; 0.00
952040769.476002; -0.65; 0.00; 0.00
952055435.480999; -0.65; 0.00; 0.00
952072393.921001; -0.65; 0.00; 0.00
952086992.326000; -0.66; 0.00; 0.00
952103904.632999; -0.66; 0.00; 0.00
952120847.388000; -0.67; 0.00; 0.00
952135352.506001; -0.67; 0.00; 0.00
952152258.011002; -0.68; 0.00; 0.00
952166846.156002; -0.68; 0.00; 0.00
952183761.820999; -0.68; 0.00; 0.00
952200736.163002; -0.69; 0.00; 0.00
952215409.680004; -0.69; 0.00; 0.00
952232356.278004; -0.70; 0.00; 0.00
952246863.754997; -0.70; 0.00; 0.00
952263803.867001; -0.70; 0.00; 0.00
952280713.976997; -0.71; 0.00; 0.00
952295303.341000; -0.71; 0.00; 0.00
952312247.739002; -0.72; 0.00; 0.00
952326982.274002; -0.72; 0.00; 0.00
952343957.382000; -0.72; 0.00; 0.00
952360919.724003; -0.73; 0.00; 0.00
952375514.014999; -0.73; 0.00; 0.00
952392452.860001; -0.74; 0.00; 0.00
952407012.991001; -0.74; 0.00; 0.00
952423959.343002; -0.75; 0.00; 0.00
952441128.128998; -0.75; 0.00; 0.00
952455120.555000; -0.75; 0.00; 0.00
952472183.367001; -0.76; 0.00; 0.00
952489200.873001; -0.76; 0.00; 0.00
952503153.993000; -0.77; 0.00; 0.00
952520267.320004; -0.77; 0.00; 0.00
952537318.378002; -0.77; 0.00; 0.00
952551203.311001; -0.78; 0.00; 0.00
952568312.181000; -0.78; 0.00; 0.00
952583188.970001; -0.79; 0.00; 0.00
952600169.726002; -0.79; 0.00; 0.00
952617157.132999; -0.79; 0.00; 0.00
952630977.622002; -0.80; 0.00; 0.00
952647968.095001; -0.80; 0.00; 0.00
952662851.542000; -0.81; 0.00; 0.00
952679532.829002; -0.81; 0.00; 0.00
952696545.607002; -0.81; 0.00; 0.00
952710971.483997; -0.81; 0.00; 0.00
952728020.198002; -0.81; 0.00; 0.00
952745044.536999; -0.82; 0.00; 0.00
952759183.542000; -0.82; 0.00; 0.00
952776188.827000; -0.82; 0.00; 0.00
952793210.692001; -0.82; 0.00; 0.00
952807761.638000; -0.82; 0.00; 0.00
952824756.384998; -0.83; 0.00; 0.00
952839044.724998; -0.83; 0.00; 0.00
952856330.270000; -0.83; 0.00; 0.00
952870841.705997; -0.83; 0.00; 0.00
952887863.246002; -0.83; 0.00; 0.00
952904848.707001; -0.84; 0.00; 0.00
952919425.373001; -0.84; 0.00; 0.00
952936661.836002; -0.84; 0.00; 0.00
952951255.232998; -0.84; 0.00; 0.00
952968196.613998; -0.84; 0.00; 0.00
952985127.738003; -0.84; 0.00; 0.00
952999414.087002; -0.85; 0.00; 0.00
953016328.518002; -0.85; 0.00; 0.00
953033246.302002; -0.85; 0.00; 0.00
953047190.377998; -0.85; 0.00; 0.00
953064105.631001; -0.85; 0.00; 0.00
953081017.443001; -0.86; 0.00; 0.00
953095734.383999; -0.86; 0.00; 0.00
953112626.284000; -0.86; 0.00; 0.00
953129532.051003; -0.86; 0.00; 0.00
953143287.029999; -0.86; 0.00; 0.00
953160220.399002; -0.86; 0.00; 0.00
953174934.846001; -0.87; 0.00; 0.00
953191911.391998; -0.87; 0.00; 0.00
953208971.209000; -0.87; 0.00; 0.00
953225901.948997; -0.87; 0.00; 0.00
953239686.151001; -0.87; 0.00; 0.00
953256818.974998; -0.88; 0.00; 0.00
953271017.561001; -0.88; 0.00; 0.00
953288064.148998; -0.88; 0.00; 0.00
953304989.227001; -0.88; 0.00; 0.00
953319472.277000; -0.88; 0.00; 0.00
953336410.476997; -0.88; 0.00; 0.00
953353326.611000; -0.89; 0.00; 0.00
953367075.644001; -0.89; 0.00; 0.00
953384012.972000; -0.89; 0.00; 0.00
953400984.943001; -0.89; 0.00; 0.00
953415717.837997; -0.89; 0.00; 0.00
953432871.050999; -0.90; 0.00; 0.00
953449808.064999; -0.90; 0.00; 0.00
953463577.638000; -0.90; 0.00; 0.00
953480467.827999; -0.90; 0.00; 0.00
953495268.866001; -0.90; 0.00; 0.00
953512191.068001; -0.90; 0.00; 0.00
953529340.694000; -0.91; 0.00; 0.00
953543125.122002; -0.91; 0.00; 0.00
953560038.261002; -0.91; 0.00; 0.00
953574953.653999; -0.91; 0.00; 0.00
953592130.768002; -0.91; 0.00; 0.00
953609139.693001; -0.92; 0.00; 0.00
953623115.537998; -0.92; 0.00; 0.00
953640122.478001; -0.92; 0.00; 0.00
953657156.707001; -0.92; 0.00; 0.00
953671339.459000; -0.92; 0.00; 0.00
953687751.120003; -0.92; 0.00; 0.00
953704803.750000; -0.92; 0.00; 0.00
953719212.072002; -0.93; 0.00; 0.00
953736264.676998; -0.93; 0.00; 0.00
953751022.838001; -0.93; 0.00; 0.00
953768001.049999; -0.93; 0.00; 0.00
953784963.635998; -0.93; 0.00; 0.00
953799248.101997; -0.93; 0.00; 0.00
953816242.423000; -0.93; 0.00; 0.00
953833298.109001; -0.93; 0.00; 0.00
953847040.385998; -0.93; 0.00; 0.00
953863965.744003; -0.93; 0.00; 0.00
953880921.533001; -0.93; 0.00; 0.00
953895430.410000; -0.93; 0.00; 0.00
953912377.265999; -0.93; 0.00; 0.00
953926985.564999; -0.93; 0.00; 0.00
953944066.455002; -0.94; 0.00; 0.00
953961011.001003; -0.94; 0.00; 0.00
953975639.606998; -0.94; 0.00; 0.00
953992587.783001; -0.94; 0.00; 0.00
954007231.377003; -0.94; 0.00; 0.00
954024177.938999; -0.94; 0.00; 0.00
954041083.397999; -0.94; 0.00; 0.00
954055695.901001; -0.94; 0.00; 0.00
954072618.278999; -0.94; 0.00; 0.00
954087205.968998; -0.94; 0.00; 0.00
954104111.777000; -0.94; 0.00; 0.00
954121305.482002; -0.94; 0.00; 0.00
954135865.467999; -0.94; 0.00; 0.00
954152852.755001; -0.94; 0.00; 0.00
954166862.032001; -0.95; 0.00; 0.00
954183845.332001; -0.95; 0.00; 0.00
954200875.225002; -0.95; 0.00; 0.00
954215729.726002; -0.95; 0.00; 0.00
954232714.875999; -0.95; 0.00; 0.00
954247570.387001; -0.95; 0.00; 0.00
954264495.220001; -0.95; 0.00; 0.00
954281413.809002; -0.95; 0.00; 0.00
954295394.513000; -0.95; 0.00; 0.00
954312490.862000; -0.95; 0.00; 0.00
954327258.023998; -0.95; 0.00; 0.00
954344268.650002; -0.95; 0.00; 0.00
954361435.682003; -0.95; 0.00; 0.00
954375233.315998; -0.95; 0.00; 0.00
954392228.128002; -0.96; 0.00; 0.00
954406993.019001; -0.96; 0.00; 0.00
954424000.656002; -0.96; 0.00; 0.00
954440941.700001; -0.96; 0.00; 0.00
954455622.463001; -0.96; 0.00; 0.00
954472607.033001; -0.96; 0.00; 0.00
954487280.035000; -0.96; 0.00; 0.00
954504238.165001; -0.96; 0.00; 0.00
954519013.613998; -0.96; 0.00; 0.00
954536027.846001; -0.96; 0.00; 0.00
954553043.050999; -0.96; 0.00; 0.00
954567727.820000; -0.96; 0.00; 0.00
954584701.147003; -0.96; 0.00; 0.00
954598981.085003; -0.97; 0.00; 0.00
954615928.395000; -0.97; 0.00; 0.00
954632864.273998; -0.97; 0.00; 0.00
954647607.227001; -0.97; 0.00; 0.00
954664556.880001; -0.97; 0.00; 0.00
954680516.303001; -0.97; 0.00; 0.00
954695224.040001; -0.97; 0.00; 0.00
954712208.941998; -0.97; 0.00; 0.00
954726969.975002; -0.97; 0.00; 0.00
954743951.306000; -0.97; 0.00; 0.00
954760845.665001; -0.97; 0.00; 0.00
954775484.005001; -0.97; 0.00; 0.00
954792415.236000; -0.97; 0.00; 0.00
954806996.563000; -0.97; 0.00; 0.00
954823934.915001; -0.97; 0.00; 0.00
954840842.849998; -0.97; 0.00; 0.00
954855475.716999; -0.97; 0.00; 0.00
954872416.774002; -0.97; 0.00; 0.00
954886980.020000; -0.97; 0.00; 0.00
954903922.362000; -0.97; 0.00; 0.00
954920847.256001; -0.97; 0.00; 0.00
954935471.876003; -0.97; 0.00; 0.00
954952409.214001; -0.97; 0.00; 0.00
954967008.855999; -0.98; 0.00; 0.00
954983947.784000; -0.98; 0.00; 0.00
955001032.820004; -0.98; 0.00; 0.00
955015067.443001; -0.98; 0.00; 0.00
955032061.323002; -0.98; 0.00; 0.00
955046879.591999; -0.98; 0.00; 0.00
955063855.279999; -0.98; 0.00; 0.00
955080842.032001; -0.98; 0.00; 0.00
955095659.521999; -0.98; 0.00; 0.00
955112671.156002; -0.98; 0.00; 0.00
955127273.879002; -0.98; 0.00; 0.00
955144290.076000; -0.98; 0.00; 0.00
955161286.528004; -0.98; 0.00; 0.00
955175228.971001; -0.98; 0.00; 0.00
955192236.261002; -0.98; 0.00; 0.00
955206979.089001; -0.98; 0.00; 0.00
955224005.257999; -0.98; 0.00; 0.00
955241034.688999; -0.98; 0.00; 0.00
955255567.417000; -0.98; 0.00; 0.00
955272624.903999; -0.98; 0.00; 0.00
955287123.130001; -0.98; 0.00; 0.00
955304149.197002; -0.98; 0.00; 0.00
955321157.886002; -0.98; 0.00; 0.00
955335679.927002; -0.98; 0.00; 0.00
955352735.042000; -0.98; 0.00; 0.00
955367620.107998; -0.98; 0.00; 0.00
955384611.476002; -0.98; 0.00; 0.00
955399001.194004; -0.99; 0.00; 0.00
955415994.825001; -0.99; 0.00; 0.00
955433015.104000; -0.99; 0.00; 0.00
955447682.106998; -0.99; 0.00; 0.00
955464727.256001; -0.99; 0.00; 0.00
955479338.521000; -0.99; 0.00; 0.00
955496371.244003; -0.99; 0.00; 0.00
955513368.288002; -0.99; 0.00; 0.00
955527221.347000; -0.99; 0.00; 0.00
955544306.410004; -0.99; 0.00; 0.00
955558919.659000; -0.99; 0.00; 0.00
955575977.061001; -0.99; 0.00; 0.00
955593040.303001; -0.99; 0.00; 0.00
955607721.314999; -0.99; 0.00; 0.00
955624793.188000; -0.99; 0.00; 0.00
955639574.272999; -0.99; 0.00; 0.00
955656599.232002; -0.99; 0.00; 0.00
955673775.909000; -0.99; 0.00; 0.00
955687721.299999; -0.99; 0.00; 0.00
955704757.667000; -0.99; 0.00; 0.00
955719555.633999; -0.99; 0.00; 0.00
955736528.297001; -0.99; 0.00; 0.00
955751223.007999; -0.99; 0.00; 0.00
955768282.654003; -0.99; 0.00; 0.00
955785340.446999; -0.99; 0.00; 0.00
955799466.051998; -0.99; 0.00; 0.00
955816527.813004; -0.99; 0.00; 0.00
955831215.038998; -0.99; 0.00; 0.00
955848248.014999; -0.99; 0.00; 0.00
955862917.446003; -0.99; 0.00; 0.00
955879954.779999; -0.99; 0.00; 0.00
955896973.417999; -0.99; 0.00; 0.00
955911788.685001; -0.99; 0.00; 0.00
955928742.088001; -0.99; 0.00; 0.00
955943580.874001; -0.99; 0.00; 0.00
955960579.058002; -0.99; 0.00; 0.00
955977642.916000; -0.99; 0.00; 0.00
955991472.518002; -0.99; 0.00; 0.00
956008471.771000; -0.99; 0.00; 0.00
956023071.344002; -0.99; 0.00; 0.00
956040062.174999; -0.99; 0.00; 0.00
956057053.125999; -0.99; 0.00; 0.00
956071667.515003; -0.99; 0.00; 0.00
956088654.686001; -0.99; 0.00; 0.00
956103525.468002; -0.99; 0.00; 0.00
956120512.659000; -0.99; 0.00; 0.00
956135244.481003; -0.99; 0.00; 0.00
956152259.459999; -0.99; 0.00; 0.00
956166869.726002; -0.99; 0.00; 0.00
956183873.010002; -0.99; 0.00; 0.00
956200863.418999; -0.99; 0.00; 0.00
956215559.222000; -0.99; 0.00; 0.00
956232530.813000; -0.99; 0.00; 0.00
956247187.452000; -0.99; 0.00; 0.00
956264246.971001; -0.99; 0.00; 0.00
956281302.164001; -0.99; 0.00; 0.00
956295131.826000; -0.99; 0.00; 0.00
956312158.354000; -0.99; 0.00; 0.00
956326875.562000; -0.99; 0.00; 0.00
956343933.808002; -1.00; 0.00; 0.00
956360932.686001; -1.00; 0.00; 0.00
956375468.778999; -1.00; 0.00; 0.00
956392474.187000; -1.00; 0.00; 0.00
956407102.896000; -1.00; 0.00; 0.00
956424247.103001; -1.00; 0.00; 0.00
956441218.681999; -1.00; 0.00; 0.00
956454969.258003; -1.00; 0.00; 0.00
956471917.470001; -1.00; 0.00; 0.00
956489007.358002; -1.00; 0.00; 0.00
